scenario,strategy,batch_size,repeat,request_id,request_class,replica,input_tokens,actual_output_tokens,estimated_output_tokens,max_output_tokens,queue_ms,service_ms,end_to_end_ms
empty_pool,round_robin,144,2,req-0088,rag,replica-2,1084,147,,700,14422.500000000004,670.6666666666666,15093.16666666667
empty_pool,round_robin,144,2,req-0030,faq,replica-2,179,42,,512,15093.16666666667,169.83333333333334,15263.000000000004
empty_pool,round_robin,144,2,req-0046,analysis,replica-2,2764,504,,2048,15263.000000000004,2140.6666666666665,17403.66666666667
empty_pool,round_robin,144,2,req-0048,faq,replica-2,216,42,,512,17403.66666666667,176.00000000000003,17579.666666666668
empty_pool,round_robin,144,2,req-0094,faq,replica-2,170,65,,512,17579.666666666668,245.0,17824.666666666668
empty_pool,round_robin,144,2,req-0023,analysis,replica-2,4169,869,,2048,17824.666666666668,3591.5,21416.166666666668
empty_pool,round_robin,144,2,req-0036,faq,replica-2,111,82,,512,21416.166666666668,291.8333333333333,21708.000000000004
empty_pool,round_robin,144,2,req-0028,faq,replica-2,201,60,,512,21708.000000000004,233.5,21941.5
empty_pool,round_robin,144,2,req-0040,faq,replica-2,203,88,,512,21941.5,327.1666666666667,22268.666666666668
empty_pool,round_robin,144,2,req-0047,faq,replica-2,199,77,,512,22268.666666666668,289.8333333333333,22558.500000000004
empty_pool,round_robin,144,2,req-0072,rag,replica-2,862,127,,700,22558.500000000004,567.0,23125.500000000004
empty_pool,round_robin,144,2,req-0086,rag,replica-2,661,136,,700,23125.500000000004,563.5,23689.000000000004
empty_pool,round_robin,144,2,req-0012,rag,replica-2,1034,268,,700,23689.000000000004,1065.6666666666665,24754.666666666668
empty_pool,round_robin,144,2,req-0051,faq,replica-2,225,40,,512,24754.666666666668,170.83333333333334,24925.500000000004
empty_pool,round_robin,144,2,req-0106,analysis,replica-2,3325,650,,2048,24925.500000000004,2720.833333333333,27646.33333333334
empty_pool,round_robin,144,2,req-0015,faq,replica-2,143,52,,512,27646.33333333334,197.16666666666669,27843.500000000007
empty_pool,round_robin,144,2,req-0001,analysis,replica-2,2433,239,,2048,27843.500000000007,1202.1666666666665,29045.66666666667
empty_pool,round_robin,144,2,req-0029,rag,replica-2,919,333,,700,29045.66666666667,1263.1666666666667,30308.83333333334
empty_pool,round_robin,144,2,req-0142,rag,replica-2,654,266,,700,30308.83333333334,995.6666666666667,31304.500000000004
empty_pool,round_robin,144,2,req-0139,rag,replica-2,738,197,,700,31304.500000000004,779.6666666666666,32084.166666666668
empty_pool,round_robin,144,2,req-0055,rag,replica-2,835,108,,700,32084.166666666668,499.16666666666663,32583.333333333336
empty_pool,round_robin,144,2,req-0041,rag,replica-2,1077,38,,700,32583.333333333336,306.1666666666667,32889.50000000001
empty_pool,round_robin,144,2,req-0115,rag,replica-2,1265,126,,700,32889.50000000001,630.8333333333334,33520.33333333334
empty_pool,round_robin,144,2,req-0103,analysis,replica-2,1820,1726,,2048,33520.33333333334,6056.666666666667,39577.00000000001
empty_pool,round_robin,144,2,req-0045,faq,replica-2,203,60,,512,39577.00000000001,233.83333333333334,39810.83333333334
empty_pool,round_robin,144,2,req-0022,faq,replica-2,232,68,,512,39810.83333333334,265.3333333333333,40076.16666666667
empty_pool,round_robin,144,2,req-0135,rag,replica-2,851,314,,700,40076.16666666667,1188.5,41264.66666666667
empty_pool,round_robin,144,2,req-0128,rag,replica-2,661,151,,700,41264.66666666667,613.4999999999999,41878.16666666667
empty_pool,round_robin,144,2,req-0119,faq,replica-2,165,35,,512,41878.16666666667,144.16666666666666,42022.333333333336
empty_pool,round_robin,144,2,req-0069,faq,replica-2,147,43,,512,42022.333333333336,167.83333333333334,42190.16666666667
empty_pool,round_robin,144,2,req-0011,rag,replica-3,1730,240,,700,0.0,1088.3333333333335,1088.3333333333335
empty_pool,round_robin,144,2,req-0052,rag,replica-3,1331,37,,700,1088.3333333333335,345.1666666666667,1433.5
empty_pool,round_robin,144,2,req-0096,rag,replica-3,827,36,,700,1433.5,257.83333333333337,1691.3333333333333
empty_pool,round_robin,144,2,req-0121,analysis,replica-3,2831,605,,2048,1691.3333333333333,2488.5,4179.833333333334
empty_pool,round_robin,144,2,req-0082,faq,replica-3,165,65,,512,4179.833333333334,244.16666666666666,4424.0
empty_pool,round_robin,144,2,req-0003,analysis,replica-3,3660,1072,,2048,4424.0,4183.333333333334,8607.333333333334
empty_pool,round_robin,144,2,req-0117,faq,replica-3,243,68,,512,8607.333333333334,267.1666666666667,8874.5
empty_pool,round_robin,144,2,req-0126,rag,replica-3,579,86,,700,8874.5,383.16666666666663,9257.666666666666
empty_pool,round_robin,144,2,req-0132,rag,replica-3,1217,236,,700,9257.666666666666,989.4999999999999,10247.166666666664
empty_pool,round_robin,144,2,req-0120,analysis,replica-3,3631,819,,2048,10247.166666666664,3335.166666666667,13582.33333333333
empty_pool,round_robin,144,2,req-0091,analysis,replica-3,2786,1269,,2048,13582.33333333333,4694.333333333334,18276.666666666664
empty_pool,round_robin,144,2,req-0124,rag,replica-3,952,76,,700,18276.666666666664,412.00000000000006,18688.666666666664
empty_pool,round_robin,144,2,req-0102,rag,replica-3,756,182,,700,18688.666666666664,732.6666666666667,19421.33333333333
empty_pool,round_robin,144,2,req-0099,faq,replica-3,120,65,,512,19421.33333333333,236.66666666666666,19657.999999999996
empty_pool,round_robin,144,2,req-0085,faq,replica-3,247,78,,512,19657.999999999996,301.1666666666667,19959.166666666664
empty_pool,round_robin,144,2,req-0034,analysis,replica-3,4027,765,,2048,19959.166666666664,3221.1666666666665,23180.33333333333
empty_pool,round_robin,144,2,req-0054,faq,replica-3,215,107,,512,23180.33333333333,392.5,23572.83333333333
empty_pool,round_robin,144,2,req-0067,faq,replica-3,195,68,,512,23572.83333333333,259.16666666666663,23831.999999999993
empty_pool,round_robin,144,2,req-0097,analysis,replica-3,2800,553,,2048,23831.999999999993,2310.0,26141.999999999993
empty_pool,round_robin,144,2,req-0044,faq,replica-3,264,73,,512,26141.999999999993,287.3333333333333,26429.333333333325
empty_pool,round_robin,144,2,req-0107,rag,replica-3,1162,231,,700,26429.333333333325,963.6666666666666,27392.999999999993
empty_pool,round_robin,144,2,req-0080,analysis,replica-3,4513,517,,2048,27392.999999999993,2475.5000000000005,29868.499999999993
empty_pool,round_robin,144,2,req-0098,rag,replica-3,1113,279,,700,29868.499999999993,1115.5,30983.999999999996
empty_pool,round_robin,144,2,req-0105,rag,replica-3,1029,351,,700,30983.999999999996,1341.5,32325.499999999993
empty_pool,round_robin,144,2,req-0006,faq,replica-3,183,36,,512,32325.499999999993,150.5,32475.999999999993
empty_pool,round_robin,144,2,req-0104,rag,replica-3,1109,194,,700,32475.999999999993,831.4999999999999,33307.49999999999
empty_pool,round_robin,144,2,req-0059,rag,replica-3,937,191,,700,33307.49999999999,792.8333333333334,34100.33333333332
empty_pool,round_robin,144,2,req-0018,rag,replica-3,592,334,,700,34100.33333333332,1212.0,35312.33333333333
empty_pool,round_robin,144,2,req-0138,faq,replica-3,179,114,,512,35312.33333333333,409.8333333333333,35722.16666666666
empty_pool,round_robin,144,2,req-0084,faq,replica-3,187,57,,512,35722.16666666666,221.16666666666669,35943.33333333333
empty_pool,round_robin,144,2,req-0066,rag,replica-3,1168,113,,700,35943.33333333333,571.3333333333333,36514.666666666664
empty_pool,round_robin,144,2,req-0122,rag,replica-3,908,208,,700,36514.666666666664,844.6666666666666,37359.33333333333
empty_pool,round_robin,144,2,req-0081,faq,replica-3,215,70,,512,37359.33333333333,269.1666666666667,37628.49999999999
empty_pool,round_robin,144,2,req-0090,rag,replica-3,594,140,,700,37628.49999999999,565.6666666666666,38194.16666666666
empty_pool,round_robin,144,2,req-0049,faq,replica-3,111,74,,512,38194.16666666666,265.1666666666667,38459.33333333333
empty_pool,round_robin,144,2,req-0038,rag,replica-3,375,290,,700,38459.33333333333,1029.1666666666667,39488.49999999999
empty_pool,round_robin,144,2,req-0141,rag,replica-3,1159,248,,700,39488.49999999999,1019.8333333333334,40508.33333333333
empty_pool,round_robin,144,2,req-0021,faq,replica-3,199,90,,512,40508.33333333333,333.1666666666667,40841.49999999999
empty_pool,round_robin,144,2,req-0076,faq,replica-3,120,59,,512,40841.49999999999,216.66666666666666,41058.16666666666
empty_pool,round_robin,144,2,req-0123,faq,replica-3,145,102,,512,41058.16666666666,364.1666666666667,41422.33333333333
empty_pool,round_robin,144,2,req-0136,faq,replica-3,174,76,,512,41422.33333333333,282.33333333333337,41704.666666666664
empty_pool,round_robin,144,2,req-0065,faq,replica-3,167,70,,512,41704.666666666664,261.1666666666667,41965.83333333333
empty_pool,round_robin,144,2,req-0063,rag,replica-3,1371,205,,700,41965.83333333333,911.8333333333334,42877.666666666664
empty_pool,round_robin,144,2,req-0070,faq,replica-3,162,64,,512,42877.666666666664,240.33333333333334,43117.99999999999
empty_pool,round_robin,144,2,req-0027,faq,replica-3,301,65,,512,43117.99999999999,266.83333333333337,43384.83333333333
empty_pool,round_robin,144,2,req-0077,analysis,replica-3,2339,238,,2048,43384.83333333333,1183.1666666666667,44567.99999999999
empty_pool,round_robin,144,2,req-0000,rag,replica-3,963,169,,700,44567.99999999999,723.8333333333334,45291.83333333332
empty_pool,round_robin,144,2,req-0073,faq,replica-3,217,74,,512,45291.83333333332,282.8333333333333,45574.66666666666
empty_pool,least_requests,144,2,req-0143,rag,replica-1,1546,248,,700,0.0,1084.3333333333335,1084.3333333333335
empty_pool,least_requests,144,2,req-0064,rag,replica-1,1169,284,,700,1084.3333333333335,1141.5,2225.833333333333
empty_pool,least_requests,144,2,req-0095,analysis,replica-1,2508,639,,2048,2225.833333333333,2548.0,4773.833333333333
empty_pool,least_requests,144,2,req-0024,faq,replica-1,258,86,,512,4773.833333333333,329.6666666666667,5103.499999999999
empty_pool,least_requests,144,2,req-0093,faq,replica-1,76,64,,512,5103.499999999999,226.0,5329.499999999999
empty_pool,least_requests,144,2,req-0056,faq,replica-1,157,33,,512,5329.499999999999,136.16666666666666,5465.666666666666
empty_pool,least_requests,144,2,req-0031,rag,replica-1,1076,269,,700,5465.666666666666,1076.0,6541.666666666666
empty_pool,least_requests,144,2,req-0113,rag,replica-1,1393,163,,700,6541.666666666666,775.5,7317.166666666666
empty_pool,least_requests,144,2,req-0110,rag,replica-1,1131,368,,700,7317.166666666666,1415.1666666666665,8732.333333333334
empty_pool,least_requests,144,2,req-0025,faq,replica-1,245,82,,512,8732.333333333334,314.16666666666663,9046.5
empty_pool,least_requests,144,2,req-0112,faq,replica-1,142,97,,512,9046.5,347.0,9393.5
empty_pool,least_requests,144,2,req-0061,faq,replica-1,99,68,,512,9393.5,243.16666666666663,9636.666666666666
empty_pool,least_requests,144,2,req-0118,rag,replica-1,1015,44,,700,9636.666666666666,315.8333333333333,9952.5
empty_pool,least_requests,144,2,req-0013,faq,replica-1,246,54,,512,9952.5,221.0,10173.5
empty_pool,least_requests,144,2,req-0019,rag,replica-1,1482,181,,700,10173.5,850.3333333333334,11023.833333333334
empty_pool,least_requests,144,2,req-0131,faq,replica-1,279,66,,512,11023.833333333334,266.5,11290.333333333334
empty_pool,least_requests,144,2,req-0089,rag,replica-1,1627,193,,700,11290.333333333334,914.5,12204.833333333336
empty_pool,least_requests,144,2,req-0035,rag,replica-1,1203,246,,700,12204.833333333336,1020.5,13225.333333333336
empty_pool,least_requests,144,2,req-0017,rag,replica-1,955,244,,700,13225.333333333336,972.5,14197.833333333336
empty_pool,least_requests,144,2,req-0092,rag,replica-1,885,197,,700,14197.833333333336,804.1666666666666,15002.000000000002
empty_pool,least_requests,144,2,req-0010,rag,replica-1,866,229,,700,15002.000000000002,907.6666666666666,15909.66666666667
empty_pool,least_requests,144,2,req-0129,rag,replica-1,1471,219,,700,15909.66666666667,975.1666666666666,16884.833333333336
empty_pool,least_requests,144,2,req-0062,rag,replica-1,1081,262,,700,16884.833333333336,1053.4999999999998,17938.333333333336
empty_pool,least_requests,144,2,req-0071,analysis,replica-1,3693,918,,2048,17938.333333333336,3675.5,21613.833333333336
empty_pool,least_requests,144,2,req-0125,analysis,replica-1,3914,617,,2048,21613.833333333336,2709.0,24322.833333333336
empty_pool,least_requests,144,2,req-0074,rag,replica-1,1155,85,,700,24322.833333333336,475.8333333333333,24798.666666666668
empty_pool,least_requests,144,2,req-0134,rag,replica-1,1488,254,,700,24798.666666666668,1094.6666666666667,25893.333333333336
empty_pool,least_requests,144,2,req-0130,rag,replica-1,863,311,,700,25893.333333333336,1180.4999999999998,27073.833333333332
empty_pool,least_requests,144,2,req-0111,rag,replica-1,753,288,,700,27073.833333333332,1085.5,28159.333333333332
empty_pool,least_requests,144,2,req-0127,faq,replica-1,304,76,,512,28159.333333333332,304.00000000000006,28463.333333333332
empty_pool,least_requests,144,2,req-0137,rag,replica-1,1324,278,,700,28463.333333333332,1147.3333333333333,29610.666666666664
empty_pool,least_requests,144,2,req-0133,rag,replica-1,1568,290,,700,29610.666666666664,1228.0,30838.666666666664
empty_pool,least_requests,144,2,req-0007,faq,replica-1,164,96,,512,30838.666666666664,347.3333333333333,31186.0
empty_pool,least_requests,144,2,req-0008,analysis,replica-1,3642,681,,2048,31186.0,2877.0,34063.0
empty_pool,least_requests,144,2,req-0004,rag,replica-1,937,296,,700,34063.0,1142.8333333333333,35205.833333333336
empty_pool,least_requests,144,2,req-0057,faq,replica-1,68,59,,512,35205.833333333336,208.0,35413.833333333336
empty_pool,least_requests,144,2,req-0068,rag,replica-1,957,118,,700,35413.833333333336,552.8333333333333,35966.66666666667
empty_pool,least_requests,144,2,req-0058,rag,replica-1,495,112,,700,35966.66666666667,455.83333333333337,36422.5
empty_pool,least_requests,144,2,req-0053,analysis,replica-1,2698,1069,,2048,36422.5,4013.0,40435.5
empty_pool,least_requests,144,2,req-0060,rag,replica-1,1336,214,,700,40435.5,936.0,41371.5
empty_pool,least_requests,144,2,req-0078,faq,replica-1,134,87,,512,41371.5,312.3333333333333,41683.833333333336
empty_pool,least_requests,144,2,req-0026,faq,replica-1,302,123,,512,41683.833333333336,460.3333333333333,42144.166666666664
empty_pool,least_requests,144,2,req-0039,rag,replica-1,1019,108,,700,42144.166666666664,529.8333333333334,42674.0
empty_pool,least_requests,144,2,req-0087,faq,replica-1,75,51,,512,42674.0,182.50000000000003,42856.5
empty_pool,least_requests,144,2,req-0043,faq,replica-1,173,103,,512,42856.5,372.16666666666663,43228.666666666664
empty_pool,least_requests,144,2,req-0037,analysis,replica-1,2927,995,,2048,43228.666666666664,3804.5,47033.16666666666
empty_pool,least_requests,144,2,req-0100,rag,replica-1,1708,264,,700,47033.16666666666,1164.6666666666667,48197.83333333333
empty_pool,least_requests,144,2,req-0079,faq,replica-1,182,80,,512,48197.83333333333,297.0,48494.83333333333
empty_pool,least_requests,144,2,req-0050,rag,replica-2,519,163,,700,0.0,629.8333333333334,629.8333333333334
empty_pool,least_requests,144,2,req-0033,faq,replica-2,173,90,,512,629.8333333333334,328.8333333333333,958.6666666666666
empty_pool,least_requests,144,2,req-0032,rag,replica-2,780,185,,700,958.6666666666666,746.6666666666667,1705.3333333333333
empty_pool,least_requests,144,2,req-0014,rag,replica-2,402,218,,700,1705.3333333333333,793.6666666666667,2499.0
empty_pool,least_requests,144,2,req-0005,rag,replica-2,812,279,,700,2499.0,1065.3333333333335,3564.333333333334
empty_pool,least_requests,144,2,req-0016,faq,replica-2,220,49,,512,3564.333333333334,200.0,3764.333333333334
empty_pool,least_requests,144,2,req-0114,rag,replica-2,1372,85,,700,3764.333333333334,512.0,4276.333333333334
empty_pool,least_requests,144,2,req-0140,rag,replica-2,1317,256,,700,4276.333333333334,1072.8333333333333,5349.166666666667
empty_pool,least_requests,144,2,req-0075,rag,replica-2,943,253,,700,5349.166666666667,1000.5000000000001,6349.666666666668
empty_pool,least_requests,144,2,req-0020,analysis,replica-2,3360,1006,,2048,6349.666666666668,3913.3333333333335,10263.000000000002
empty_pool,least_requests,144,2,req-0108,faq,replica-2,117,91,,512,10263.000000000002,322.83333333333337,10585.833333333336
empty_pool,least_requests,144,2,req-0009,rag,replica-2,1112,170,,700,10585.833333333336,752.0,11337.833333333336
empty_pool,least_requests,144,2,req-0042,rag,replica-2,990,271,,700,11337.833333333336,1068.3333333333333,12406.16666666667
empty_pool,least_requests,144,2,req-0083,faq,replica-2,82,104,,512,12406.16666666667,360.3333333333333,12766.500000000002
empty_pool,least_requests,144,2,req-0116,faq,replica-2,161,81,,512,12766.500000000002,296.8333333333333,13063.333333333336
empty_pool,least_requests,144,2,req-0002,rag,replica-2,1119,163,,700,13063.333333333336,729.8333333333334,13793.16666666667
empty_pool,least_requests,144,2,req-0101,faq,replica-2,102,63,,512,13793.16666666667,226.99999999999997,14020.16666666667
empty_pool,least_requests,144,2,req-0109,rag,replica-2,674,87,,700,14020.16666666667,402.3333333333333,14422.500000000004
empty_pool,least_requests,144,2,req-0088,rag,replica-2,1084,147,,700,14422.500000000004,670.6666666666666,15093.16666666667
empty_pool,least_requests,144,2,req-0030,faq,replica-2,179,42,,512,15093.16666666667,169.83333333333334,15263.000000000004
empty_pool,least_requests,144,2,req-0046,analysis,replica-2,2764,504,,2048,15263.000000000004,2140.6666666666665,17403.66666666667
empty_pool,least_requests,144,2,req-0048,faq,replica-2,216,42,,512,17403.66666666667,176.00000000000003,17579.666666666668
empty_pool,least_requests,144,2,req-0094,faq,replica-2,170,65,,512,17579.666666666668,245.0,17824.666666666668
empty_pool,least_requests,144,2,req-0023,analysis,replica-2,4169,869,,2048,17824.666666666668,3591.5,21416.166666666668
empty_pool,least_requests,144,2,req-0036,faq,replica-2,111,82,,512,21416.166666666668,291.8333333333333,21708.000000000004
empty_pool,least_requests,144,2,req-0028,faq,replica-2,201,60,,512,21708.000000000004,233.5,21941.5
empty_pool,least_requests,144,2,req-0040,faq,replica-2,203,88,,512,21941.5,327.1666666666667,22268.666666666668
empty_pool,least_requests,144,2,req-0047,faq,replica-2,199,77,,512,22268.666666666668,289.8333333333333,22558.500000000004
empty_pool,least_requests,144,2,req-0072,rag,replica-2,862,127,,700,22558.500000000004,567.0,23125.500000000004
